isValid,review
1,一发过来那屁股那个 口袋就烂掉了。你们发货不检查一下的吗？
1,衣服衣料不太好
1,质量非常差劲
1,衣服和实际不符   就穿不了   服务态度还超级差
1,上衣有毛病，不太满意
1,我不高兴！我想要的是黑色而不是绿色
1,没有想象的那么好，质量很差，裤子都有问题。
1,有点不附，再也不在京东买衣服了
1,布料不是很好，应该不是棉的。
1,衣服没穿，白搭点邮费，以后永远不要再这个店买东西了，太垃圾了
1,太薄了，穿裤衩都看得到屁股，啥衣服呢
-1,一般，一分钱一分货，
1,质量还真谈不上，问题是卖家骗人，产品详情介绍说是95的棉5的安纶，其实根本就是扯淡，再不能相信京东了
-1,衣服回来，不是理想中的样子，质量一般般
1,衣服不好会气球表面看起好看买过来很差
-1,还可以、质量一般吧，
-1,好好看看这个
1,合身，还行，就是内衣白色的不什么样
1,裤脚有点长了，咋办？质量看起来可以的，体恤穿起有点小了！总之还可以！
1,可以   面料摸着挺舒服的  跟图片上差不多  就是裤子有点大  穿上还要卷裤脚      物流也有点慢
-1,没打开，还不知道
1,感觉可以，可能颜色不太适合我
1,衣服很好，我喜欢不是季节不能穿
1,裤子有点大，衣服很合身，尤其是外套感觉很有档次，很舒服。
1,一般，做工还可以，线头有点多
1,质量特别好，就是买大了一号，也不换了，就穿了
-1,还可以，一般般
1,总体还行，只是有点小瑕丝
1,老妈很喜欢  就是裤子长了点
-1,一般般，，，
-1,一般，，，，
1,质量还好啦！是棉的，就是这个时候穿有点热
-1,质量一般，凑合着穿吧!
1,布料不行，天热不能穿热死人了。
1,刚收到货看了一下，裤脚坏了。能换吗？
1,掉色得不得了白色条纹都染黑了而且不是棉质的差评吧
1,就是衣服有点短
1,衣服实在是蛮好的，洗了也不掉色也不脱线，衣袖上面为的蕾丝网为衣服增添了一点小性感，个人很喜欢很满意赞一个！
1,体恤 做工精细，薄厚适中，就是领子稍微有点紧
1,"""衣服收到了，还不错就是上衣的颜色有点"
1,"悟差，好像买小了一码"""
1,颜色不符面料不舒服物流速度慢
1,不值这个价，布料粗糙，拿到衣服时又脏又臭。看起来只有**的样子。
-1,质量一般般吧，不过孩子喜欢就好！
-1,买了两套，买错了，应该先买一套看看的
-1,还行吧，一分钱一分货嘛
1,质量不好，很差的化纤纤维，买的时候没注意材质。价钱便宜，也就那样吧，懒的退。
1,料子太差了，是那种会很热的布料，本来看着是棉的，退货太麻烦了！
-1,还行吧，一分钱一分货！！！
-1,质量一般，卖家服务态度不怎么好
1,上衣不咋的裤子一般没有如心的
1,上衣真不咋的裤子还好，上衣质量不好
1,不是棉的，不会在买了
1,不是棉的，后悔呀，不会再买了！
1,质量太差。。料子贴身扎人。。
1,衣服不是棉的！颜色跟图片不符，质量超差，希望不要有人再上当了！真倒霉啊！以后再也不在网上买衣服了！！！
1,第一次买到这么差劲的衣服，什么材料呀！无语无语！
1,布料很好，就是上衣太短了，不是很满意
1,衣服挺好，就是快递不行，货都收到，还在运输中，
1,衣服买来，拆开一看裤子居然开了很大的缝，裤子的做工真的太差了
1,不好会退色一分价钱一分货
1,质量差的不行，要客服没客服搭理，总之毁了京东在我心目中的形象，还是自营的品质有点保障！
1,非常不满意，衣服里面夹个破纸，衣服都染色了
-1,不太喜欢，这个衣服不太好，
1,只想说两个字，垃圾。一次性买了两套就给这种衣服，真心无语。欺骗消费者
1,质量太差了。不是想像的好。很失望
1,不是棉的，很失望，衣服上还有黄色污垢，唉，不建议购买
1,感觉上衣和裤子不是一样的料子，严重掉色，都不敢直接穿在身上了。
1,黄色有些暗 裤子掉色 不过也对得起这个价钱
-1,超级差劲，不想说
1,不是棉的，有色差
1,质量真的不能违心的说好，太薄了衣服，这次购物真的不满意，懒得退货麻烦，
1,衣服收到了，这次在京东买东西太失望了，衣服难看死了，还有味，还没路边摊上的衣服好呢，不是棉的，懒得换了，当工作服吧
1,裤子褪色，基它还好！
1,漂亮，质量也可以，就是白色裤子有点透
1,气球不太好一般
1,料子不好，不是棉线的！
1,跟在手机上看的颜色有点差别
1,衣服收到了，就是上衣有点短，孩子说样式还好就是不长
-1,一分价钱一分货，便宜没好货。
1,很抱歉不能给好评，拿到手打开裤子就开缝了
1,纯化纤制品，款式可以。
-1,衣服还可以，一分钱一分货
1,质量差，不是棉的，我怀疑那些好评的真实性
1,衣服收到了，穿上挺合适的，颜色和图片上的一样，没有色差，就是衣服面料不太好，不是棉的靠肩的袖口肥不合适
1,裤子丑。。。
1,不好，以为是棉的结果不是棉的，不该买，钱等于丢水里了！
1,面料不是棉的，颜色也有很大偏差，很失望！
1,衣服太大，前面口袋怪怪的不喜欢
-1,一般吧，一分钱一分货，要是棉的就好了
1,这套衣服是聚酯纤维的，不知道会不会起球
1,感觉上衣太短了，不过裤子穿的很舒服，也就懒得换了。
1,上衣小了。短。。
-1,质量很差！
1,除了有一点点色差其它还好
-1,真是一分钱一分货啊没法说了！
1,上衣小了。。。。
1,就是物流太慢，平时三天就到了，六七天才收到，感觉质量不是很好，不过一分钱一分货，下次不会再买
-1,质量不好，失败的购物。
-1,一分钱一分货
1,手感不错哟，肯定是凉快的
-1,衣服总体来看还好，物流太慢啦！
1,这个号有点小建议买大点
1,衣服不是棉的，退货了，但卖家服务态度很好
-1,啥都不说了自己看吧！
1,差评，穿上浑身痒痒
-1,有点大了，其他还行
1,布料一般，打开胶带衣服的味道很难闻！这次购物不是很理想！
1,衣服不是棉的，不是很喜欢。
1,还可以，就是衣服有股难闻的味道
1,衣服质量一般，款式还行，衣服不是纯棉的
1,衣服到了！白色衣服上都染上黑色的！
1,一言难尽啊！已申请退货退款了
1,该商家是无良商家！大家擦亮眼睛来看看，该衣服质量非常差，线头大把，前后都不平衡！非棉质，穿了很热气！找商家沟通，没有一次是回我信息！能在京东卖的应该质量不会差，但是他的产品非常差！在**估计就是十来块的货来京东翻了几翻！确实现在入驻京东需要几万元都，因为没有差评，没有后台管理，买个平台，空手套白狼，有人买，商家就从厂家下单又商家寄，京东这种模式非常的不合理。要么就从某些劣质的团购网买回来转手卖！几次要求退货，还要自己出邮费！坑呀！坑呀！
1,挺满意的，就是上衣显短点
1,发货速度真不敢恭维，质量一分价钱一分货吧
1,颜色和图片不符，不是很喜欢。
1,"""不光是快递垃圾，产品质量更是不敢恭维，简直比地摊货还垃圾！"
1,快递员直接给我发短信，让去代理站点取件，结果花钱，各种调解、投诉之后算是答应再次送货了。
1,结果，收到货更失望，各种线头、而且布料不是纯棉的，涤纶的吧，裤子居然像是四五十岁大妈穿的！
1,"从未有过的一次最失败购物体验，再也不相信秒杀了?"""
1,衣服线头多，味道大，做工粗糙，布料也不好。
1,一般般不太满意不透气
-1,东西还可以，毕竟一分钱一分货！
1,这个?不是棉的，质检不可以。
-1,一点都不好，质量太差了
-1,质量太差了，就像路边摊。
-1,还好  毕竟一分价钱一分货
1,还可以就是裤子颜色不太黑
1,在京东上买了这么多次、就这次最失望、联系客服客服不搭理、物流又很慢、至于衣服质量一分钱一分货。
1,春秋季节穿还可以
-1,很好，就是客服联系不上，东西还是可以
1,太差了！而且发货慢得很！商家还不理人！发信息给他们根本不回！还是投诉给京东了才发的货！真的对你们太无语了！京东上也有这种垃圾！
1,颜色有差距味道很大，面料不纯棉物流太慢
1,你发来的那是什么衣服啊？也太脏了，你自己看看图片吧
1,物流很慢，买回来就洗了，没注意检查一下，结果想穿的时候才发现衣服上有黑点，漂白水都洗不掉，唉，运费险白买了
-1,质量太差，就是地摊货
1,不怎么样，穿上一点儿效果没有，只能在家里穿了。
1,物流太慢了，收到衣服后码也不对，联系卖家也没人回复，面料也很差劲，一穿可起球了。
1,衣服没想像中的好，一分钱一分货嘛
1,尼龙料很热，帽子老往后扯，勒脖孑
1,质量差，穿着热死了，送人穿
-1,质量一般，不是太满意
1,质量不好，裤子掉色，裤子和衣服放一起洗的把衣服都染成黑的了，质量太差了，建议大家慎重购买。
1,貌似不错，不是棉料的，恐怕穿上会热
1,太过分了，购买的衣服虽然收到了，但是两件的面料相差悬殊太大了，联系卖家也没有人理，真的很过分
-1,什么价钱什么质量，就这样吧懒得退了！
1,产品质量超差！懒得退了！
-1,不怎么满意，没有想像的好
1,这是在京东购物以来最差的一次，一次性买了3套，有一套衣服上像发霉一样的黑点，联系卖家换货，换了2次都是脏的，想说买家没有好货的话可以直说，老是发这样的次品有意思吗？联系客服说是因为质量问题换货，报销邮费的，让我不要到付，结果最后说不报销的！纯属欺**消费者！这次购物让我对京东的卖家都产生怀疑了，之前一直坚信京东的都是好货！希望京东对于卖家卖的货品把好关！
1,这是在京东购物以来最差的一次！一次性买了3套，有一套衣服上像发霉一样的黑点，联系卖家换货，换了2次都是脏的，想说买家没有好货的话可以直说，老是发这样的次品有意思吗？联系客服说是因为质量问题换货，报销邮费的，让我不要到付，结果最后说不报销的！纯属欺**消费者！这次购物让我对京东的卖家都产生怀疑了，之前一直坚信京东的都是好货！希望京东对于卖家卖的货品把好关！
1,裤子洗了好多遍黑水，吓的都不敢穿。
1,穿上这裤子，立马觉得我的腿好粗，各位要谨慎买，要谨慎买!
1,衣服挺好，就是有股刺鼻的气味，洗完了还有一点味
1,衣服样式不错，不是棉线的，衣服有刺鼻的气味，洗完了还有一点味
-1,太差了，不值。
1,衣服掉颜色，还行吧！就是下完单就和客服联系地址错了，给了个新地址，结果没给我改，害得我花了***去拿，都够再买一件的了！很生气
-1,一般 码子还小了
-1,怎么说呢，一分钱一分货吧，追求质量的千万别买
-1,一般般，物美价廉吧?
-1,一般般，物美价廉吧?
-1,质量一般般吧
-1,"""质量不咋地"
-1,"一分钱一分货"""
1,有点不吸汗&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;？？？
1,东西太水，衣领都不对称，到处是线头，很失望的一次购物！
1,衣服有点大，裤子好看
1,质量不怎么样，不是棉的，一分价钱一分货！唉，自己看吧
-1,一分价钱一分货
1,很差的一次购物，很旧的衣服，跟图片色彩不鲜艳，很差很差？
1,尺码偏小，做工粗糙，与描述不符
1,不好，太差啦！和图片上一点也不一样，还有就是物流太慢了，差评
1,不好，料子很差！
1,再也别在这家买衣服了质量差劲的要死描述也不相符售后也不理太垃圾了水货水货
1,很舒服的一套衣服，就是有点买大了！将就穿吧！
-1,还可以，但不是我的款
1,还可以，就是有点儿热！
1,还凑合吧！这个价格也就这样了，质量可想而知了！在屋里运动穿吧
1,衣服可以，裤子有点起球。
1,呃&hellip;&hellip;领口有点大，其他方面都能接受
1,图片上看起不短，但实物觉得有点短，不过总体还行，很高兴的一次购物。还有就是有点掉色。但是价格很满意。
1,不满意，白色的那套有脏污，跟客服联系后客户始终没有答复
1,第三方的东西就是垃圾，卖出后客服就联系不到了。衣服质量超级差，再也不上京东买衣服了！好评全是刷手刷出来的。！！！！！！！！
1,第三方的东西就是垃圾，卖出后客服就联系不到了。衣服质量超级差，再也不上京东买衣服了！好评全是刷手刷出来的。！！！！！！！！
1,老婆说不错，领口有点紧
1,质量超差！买回来一洗水就起毛球了！货不对版！
1,衣服是蝙蝠衫，有点大。
-1,一般一般一般
-1,一般般吧，反正不是很满意。价钱而言呢？是一分钱一分货吧！
-1,质量还行，上衣有点短，反正价格不贵，一分价钱一分货吧
1,看着图片挺好的，可是收到衣服，并不像想象中那样好
-1,质量一般，面料更一般
-1,一分价钱一分货，质量一般，毕竟就那么多?
-1,衣服还行吧，一分钱一分货。
1,衣服挺好看的，如果我瘦一点就好啦。
-1,意料之外    一分钱一分货吧
1,垃圾垃圾垃圾垃圾，不有发要直接扔垃圾桶啦，不想在贴运费，
1,质量超差，跟图片色完全不一样色差太大了，还起球！！！！
1,衣服很很不错，不过上衣不太适合我
1,质量还可以，穿着有点大，一般吧！
1,嗯到货速度很快，物流很给力，就是衣服领有点儿小。然后有点儿重，往后背。裤子腿有点儿松
-1,XXL码就行了
1,太小，穿不了，送人了，
1,质量一般，感觉会起球
1,布料很舒服，但穿上不怎么显瘦
-1,太差了，都不好
1,衣服做工比较粗糙，线头特别多，不值128。
1,衣物完全和图片不一样，买回质量很差！就像汉正街的地滩货，超级差，不敢穿送人都不要！
1,做工太差劲了。退货好麻烦
1,穿上不合适，想换也不知道怎么操作
-1,一般不太满意下次不买了，快递小哥很好给点赞
1,不是雪纺的，质量一般般！穿起来还可以！
1,质量还不错，就是瘦的人穿不了
1,收到货打开来看裤子都坏了
-1,不怎么样，一般般，主要是质量不好
1,我喜欢这套，虽然颜色有点旧，但是穿上很舒服
1,一点都不好穿，裤子太大了
1,之前朋友有买过，灰色的，说是不过掉色我觉得挺好的，我就买了个红色的，结果超级掉色啊，把衣服的那几个字都染成红色了。
1,质量不错，有弹性，挺舒服合身，唯一就是有色差
1,不满意，产品质量与描述完全不一样，首先质感不好，第二做工差，整个拉链都是皱皱的，拉链尾部还不平复，鼓在那里特别难看！联系客服还没人搭理！
1,布料板实，不易皱，不脱色，不起球。但远没有图片色好看，颜色出入十分大：是单调的白色底板，完全没有图上底布上浅浅的细细的条纹。裤管较短。肥肥的。土气。袖子太过夸张，显得上半身更肥。懒得退货。打算弄成无袖，干脆利落。
1,一般，反正没有图片上好看，裤脚偏短
1,很满意的一次购物，虽然裤脚有点宽，但经自己改过很漂亮，质量很好
1,质量太差，特别是后面的拉链，衣服就穿了一次拉链就坏了
1,差评。回来衣服染色黑边染色，扣子掉了，最恶心的是太透明了  便宜么好货，大家别上当了，手摸良心的评论
1,一分价钱一分货，呵呵，当初只是看中了它的款式没想到彻底被忽悠啦，M码确定是你说的那个范围体重的人穿的码，我一米六三体重100穿它就大很多，款式吗只是相似。给你三个无奈的：呵呵呵！
1,衣服挺好的，就是有点脏了。
1,面料很差，穿着很热又不透气，差差
1,有点大了。其他还好。不是棉的
1,货收到了，因为不是棉的，怎么说呢，这个价也只能买到这样的东西还行吧。
1,衣服好看，就是物流有待提高啊?
-1,不错，可以接受。
-1,衣服一般般还行
-1,还可以就是买大了。
1,到现在都没看到货，怎么查询？？？但显示已经完成，咋回事？
1,衣服一般，码数偏小，
1,帮朋友订的太差了，简直皱的穿不了，
-1,东西凑合，样式挺好的，一分价钱一分货
1,衣服太差了，比地摊货还差，到处都是线头。布料也不好。我不是什么拖，或者职业差评师，衣服差就是差，看图说话。
1,一次最差的购物第一次差评，无语了一星都不想给
1,衣服实在太不好了，不仅质量不好，都要大码了，还不够穿。希望厂家改进。
1,衣服还可以，就是裤子有点短
1,料不怎么好，容易起球
1,还好吧，就是料子不太好，有点薄，适合夏天穿
1,裤子不太满意，全身都与想象中的差别很大
1,挺好的，酷酷的
1,一般   不太喜欢  回来天差地别
-1,挺好的，，只是跟我想的还差点
1,薄，裤子短，衣服长，不怎么
1,衣服不错  但是裤子有点小
1,不满意，和图片的不相同，而且裤脚还有个大洞质量又不好
1,还好吧，就是有点透明
1,还可以，就是布料不怎么舒服
1,还行，就是小了点，衣服穿起来好像有点痒
1,还可以吧就是有点肥
-1,不好，也太那个了吧！
-1,不太喜欢
1,领口不太合适
1,物流太慢，不怎么满意，服务态度不好
1,衣服還不錯，就是沒有附腰帶？圖片腰帶和衣褲材質一樣，少了便嫌美中不足。
1,质量实在是不敢恭维！直接扔了！！
1,尺寸与描述不符，尺寸偏小
1,衣服很垃圾，穿起一点也不舒服，前片比后片还款，不知是那个设计师设计的，觉得麻烦就没有申请退货。
1,好看是好看，就是上厕所太麻烦了！
1,裤子太短了，其实的还行
1,以后再不买你店里的衣服了，说好换衣服返还邮费，等衣服收到就问不喘了。不返还邮费就别承诺
-1,还不错。可以接受！！
1,已经提交了退货通知，哎呀，天哪，太难看了
1,不太好，我不喜欢，衣服挺透的
1,快一个月了才收到！洗了一下黑边退色染到白色去了
1,质量蛮好的，手工也不错，有点点色差，建议买黑色的。
1,差的不能再差了，这是我这辈子买的最失败的衣服，掉色染色。穿不成
1,太不满意了，和模特穿的差太远了，裤子是开叉的，而且不是阔腿裤，，根本没发穿，这是我买的最差的一次
1,在网上购物从来没遇到你们这样的店家，每次提到换货和退货就不说话了，真心的后悔在这家店买衣服
1,不错的一次购物，之前买的是黄色的，不满意换了黑色的，店家服务态度好，值得表扬！
1,色差太大，味道太重了
1,衣服掉色很严重，泡在水里像墨汁一样。
1,衣服尺码合适，穿着比较舒服，就是没给我邮寄赠品！
1,衣服质量很好，穿着舒适，唯一就是小了一个号，换货太麻烦，只有将就穿了
1,就是有点透明，质量一般，
1,不好，不能买
1,质量太差了，特别是裤子，面料薄而且裤腿两边起吊
1,衣服质量不怎么样，不值这个价钱，我都想退货了，
1,领口太小，料子太差，一点都不透气！要买的建议考虑一下体型，其他网估计也就卖18块钱一套了
1,总的说来不错，就是颜色没想像中那样。
1,物流太慢，广州到惠州用了8天。质量一般！有味！不是棉的。
1,衣服布料还行，但是裤子不好，还没穿裤头和裤脚都很大
1,太差太差&hellip;&hellip;跟图片上的颜色差别很大，也不值这个价钱，还没地摊的东西好，我又上当了
1,质量不好，衣服领子太大了
1,太小了，穿不了。
-1,不错的蛮好一分钱一分货
1,裤子怎么变黑的了，
1,那衣服还活的乱七八糟的东西。我也是醉了，不是，我把牌子撕了，我就给你退回去了。腰，居然打这么多。
-1,质量一般，快递太慢
1,和照片上相比，质量差的很远！！
1,裤腰太大，衣服质量不管那点钱，下次不来你家买了
1,简直就是地摊货，......遇到这样的店家真是无语了
1,质量就不说了，裤子都没缝好
1,衣服料子薄，上衣有点小，裤子才穿一天已经起球了，不过款式还可以，
1,挺好的，好看。只是上衣一点点短。
1,还可以，做工不是满好
1,衣服质量太差，做工粗糙，服务太度太差，以后再也不在京东购物
-1,帮人家买的，不知道情况
1,还可以啊，就是料子有点差
1,实物与照片相差太远、质量太一般了
1,上衣还好，裤子太大了
1,宝贝面料一般般，有点薄，不过穿着挺凉快，送货有点慢
1,很差。质量太不好了
1,如果有三加的就好了，衣服很好，很满意，
1,衣服还可以    就是我有点胖
1,衣服好看，质量不是很好了买来的时候裤脚都列掉了。
-1,还可以就小一码
-1,还不错的有点小贵，
1,差评。麻痹，我的衣服没收到。还给我信息已确认收货，骗人钱，把钱给我退回来！
-1,还行，衣服一般般
1,喜欢这款衣服.就是现在天热了.不好穿.流着秋天穿吧.满意
1,送给好朋友的生日礼物，她很喜欢
-1,挺好看的就是质量一般
1,还可以！就是有点掉色
-1,还可以没穿呢，看样子不错
1,衣服不错就是有点薄了一点
1,整体不错，就是裤子有点透。
1,质量比想象的要好一些，就是上身效果没有模特那么好，但是也不错。
1,衣服海可以，就是商家发货不负责任，新衣服到到手了，口袋是漏洞的，哎，换的华又要自己出快递费了，想想还是算了
1,加绒加厚的，冬天穿也很暖和哦
1,加绒加厚的，穿着又不显胖，在北方很实用啊O(&cap;_&cap;)O哈哈~
-1,一般一般一般般
1,加绒加厚的，很适合秋冬穿，暖和
1,印花很漂亮，摸上去很有质感。美中不足的是尺码拿小了一点点，里面加不了衣服了。等减减肥再穿吧
1,加绒加厚的，穿上很暖和，信价比挺好的 
1,衣服不错，本来害怕掉毛，结果还好，总体比较满意哦
1,卫衣不错，加绒加厚的，穿上很暖和
1,卖家服务态度很好而且也有送棉袜额 呵呵收到了 但是衣服颜色感觉偏旧  洗的时候也掉色严重 不过不会染到白色地方 面料还是可以 总之还将就
1,颜色与图片不一致，起球严重，这是我在京东买的质量最差的一次
1,东西总体来说还是很不错的，也很好看，可就是马甲的左边兜兜是烂的。新衣服有烂的地方，心里很是不舒服呢。不喜欢这种感觉
1,衣服容易起球，个人感觉不值两百多。穿的第一天裤子就坏了，裤裆就破了，质量真心不过关。
1,很薄 洗了起球  本来想退的 想想算了
1,加绒加厚的，南方的冬天穿正好合适哦，个人挺满意的。
1,虽然调了一次货，但是还是没有失望
1,没有赠送打底裤，衣服掉毛严重
-1,不怎么样&hellip;&hellip;掉颜色&hellip;
1,卫衣是加绒加厚的，适合春秋和初冬穿。现在在外面搭个羽绒马甲也还挺不错的O(&cap;_&cap;)O~
1,质量不好  裤子正好 上衣有点小
1,商品款式质量尚可，给差评是因为服务：下单几天才发货，但是网页居然显示早发货了，还有单号，咨询商家居然强词夺理，一副不要退单的架势。
1,觉得还可以吧，有那么一点点色差吧，还行
-1,总体来说还可以。。。
1,与图片不符，质量很一般
-1,～～～衣服质量还可以就是不知道掉不掉色
1,适合户外穿，显得很有活力(*^__^*) 嘻嘻&hellip;&hellip;
1,裤子和衣服不对衣服是中码裤子是大码
1,没有图片上好看，质量也一般般 起球
-1,一般般般啦啦
1,质量还行，上衣稍微有点短
1,衣服还可以，裤腿太肥了，和图片差别太大了
1,这套衣服料不怎么好，
-1,还行吧，还算凑合，给个好评。
-1,感觉一般般吧。。。但愿不起球
-1,衣服不错，就是尺码偏小，一般吧！
1,面料很好！穿上很舒服！就是白色的比较透，衣服到没什么，裤子透就在好看了，果断换成了黑色的。
1,还行就是不知道会不会起球还没穿
-1,还可以，一分钱一分货 
1,严重起球，介意大家慎重点！
-1,还可以，一分钱一分货，对得起这个价钱
1,挺显瘦的，女儿说孩不错，唯一不好的是上衣小了点
1,挺好的！ 上衣有点小
1,衣服很合身，特别喜欢随机又买了一套大红色，
-1,买的有点贵了，不值那么钱
1,质量不错，款式好看，只是觉得太薄了，略有失望?。
-1,质量还可以，就是有点小。
1,颜色和图案区别太大了！太差了
1,衣服料子有点薄，价钱有点贵。下次再也不来你家买了，好失望哦！
1,質量好  太薄了  現在不能穿了
-1,凑合吧，反正就是一分钱一分货
1,样式可以，建议拿大一码哦。
-1,就那样   一般般吧
-1,买贵了，做工一般，料子一般，习惯性好评。反正不值那个价。
-1,衣服太差劲了
1,质量可以，不足的就是线头太多。
1,裤子太短
1,东西没有想象的好，颜色和图片颜色相差太远。老板没信用度，所说的话兑现不到。请大家慎买。
1,衣服寄到家的颜色和图片的颜色有差别，衣服也不是很厚，有点失望
1,一点也不满意，上衣很透，第一天就穿破了
1,衣服收到，质量还可以，就是袖子有一点紧
1,上衣的设计，衬托的手臂比较显细，是个特点，满意。
1,上衣设计很漂亮，厚度不透，不错。
1,衣服质量还可以，就是不太适合本人。样式一般般吧。。
1,不满意，把商品发给客户之前应该检查看一下是不是所有装饰品都给完了再发货
1,这是什么料啊？洗啦就大啦，京东的东;西???
1,跟图片相差太大，在也不到网上买衣服了，太失败了
1,宝贝收到了试了一下感觉很好！纯棉的，裤子还是有些掉色，不过还行，没那么严重，可以接受！习惯了好评。
1,衣服收到了  但不是纯棉的  裤子还行  上衣有点瘦  跟说的尺寸不大相符
-1,帮朋友买的，反应还可以
1,衣服略宽松，也很透气，适合用来跑步什么的。没有色差，洗过，不掉色，也不缩水和掉色，质量很好。
-1,一般一般一般一般般般般般般般般般般。
1,不怎么样，太薄，洗的时候掉黑绒绒东西
-1,一般般   质量还好
1,什么鬼衣服，严重掉色，像墨汁似的，能穿吗？真怀疑是不是京东的货，严重掉色，料子也不好。
-1,刚合适。就是质量一般。
1,衣服码子有点不行，衣服大小合适，裤子不合适，另外质量不是很好，有很多线头，衣服的整烫不平，但穿着布料还可以。
1,还可以，就是太薄了。。。。。
1,宝贝质量还是不错的，我好像拍小了，我穿着有点紧，可能是我吃胖了，穿上了绑的很紧不太好看，要减肥啦，呜，，，宝贝还是很好看的，好评！！！
1,快递慢的我也没脾气了！十天！衣服根本不能叫衣服！料子不行吧，还一腿肥一腿瘦，根本不能穿！差评
1,宝贝质量还是不错的，我好像拍小了，我穿着有点紧，可能是我吃胖了，穿上了绑的很紧不太好看，要减肥啦，呜，，，宝贝还是很好看的，好评！！！
1,收腰的。。。，，，，，，，，，，
1,态度很好 质量也可以 要是能送点赠品那就更好啦
1,衣服太薄啊，物流也慢，差评，
1,太假了！以后不敢买
1,质量很差
1,质量太太太太太太太差差了，和图片相差十万八千里，看到衣服后悔死了，再也不买这家衣服了
1,修身，大方！ 优雅甜美又不失性感。
1,衣服质量很好。很有垂感，
1,很好！本来以为会穿不上结果穿上刚刚好！喜欢
1,带一点弹性，质量还不错！
1,可以衣服起毛毛
1,好看  就是有点长个人感觉
1,很满意，为了穿起来更好看，我决定减肥了，哈哈
1,想买情侣的，结果发来两个女款，卖家一定以为我们是lala，哎，打电话就挂，真不明白这么做对他有啥好处！破第三方，我非常不喜欢这件衣服，没办法，我老公竟然喜欢，受不鸟他！
1,衣服质量不错，就是有点偏小，现在正在申请换货中
1,衣服还行 就是严重偏号 偏小 都已经买大一号 都还小
1,有点偏小了，还有一个口袋是破的！别的还好
1,很好看，只是小了点，明明换成大一码了，还是小
1,衣服太差了 颜色还送错 真怀疑你是刷出来的评论
1,衣服是不错，各方面都还可以， 就是太小了。都换了一次了 ，还是小，貌似就没我穿的大码吗？这件XL换XXL的衣服还是小了，再换就没意思了，几十块钱的东西，这尺码严重不符啊，感觉相差两个标准码，不说情侣装吗？本来是两件，我的小了叫我怎么穿啊！！那就不是情侣了。商家的态度是可以对，妖怪只能怪你们的尺码太不标准了。你们尺码表就是拿来忽悠人的！
-1,衣服很好。不好意思，我忘了确认收货了。
-1,质量还行吧，就是对于这个价钱来讲！
1,起球严重，好多线头，沾好多毛
1,起球严重，好多线头，沾好多毛
-1,下次来的时候记得优惠咯！
1,衣服口袋都没封口，让我怎么穿，衣服质量还不好，送过来全是粘的全是毛
1,衣服质量还是不错的，我好像拍小了，我穿着有点紧，可能是我吃胖了，穿上了绑的很紧不太好看，要减肥啦，呜，，，衣服还是很好看的，好评！！！
-1,下次来的时候记得优惠咯！
1,脱色很严重
-1,为什么不开家分店呢？需要的话联系我，我做你下家。
1,衣服质量还是不错的，我好像拍小了，我穿着有点紧，可能是我吃胖了，穿上了绑的很紧不太好看，要减肥啦，呜，，，衣服还是很好看的，好评！！！
1,宝贝收到了，超喜欢，本来是想上传买家秀的。但是电脑有点问题，所以不能展示给大家看，质量真的好
1,面料不错，都很好，就是买大了点，也不是很大，懒得换了，嘻嘻
1,码数偏小，总体还可以吧，
1,衣服掉色，第一次穿还有点剌肉，不过款试还不错，不值这价
1,衣服质量太刺了我想退货，怎么总是退不了啊
1,宝贝收到了，超喜欢，本来是想上传买家秀的。但是电脑有点问题，所以不能展示给大家看，质量真的好
-1,为什么不开家分店呢？需要的话联系我，我做你下家。
-1,质量一般般
-1,一般般，物流太慢
-1,太差劲了，太垃圾了
1,东西太差了，不值这个价还没地滩货好，退货也退不了，后悔死了，没想到京东也卖这样的东西，给你个差评
1,"""一点都不好，跟本就不值那个钱，而且后面太透了，内裤都可以看见"""
1,这个宝贝给的意外太大了，还以为这么便宜肯定不怎么样的，结果这么好，
1,质量实在太差了，买回来根本没穿。直接送人了。口袋是坏的，裤子肥的不像样，物流更是慢的很，总体来说这是2015年最差的一次网购。以后绝不再买秀爵的衣服了。太烂了
1,衣服很合身，布料不是很好，做工粗糙。
-1,这个宝贝给的意外太大了，还以为这么便宜肯定不怎么样的，结果这么好
1,一点都不好裤子又短，而且还有质量不好。还要我另外重新买一条卫裤。
1,衣服小，退货还没有来信息呢，不知道还能不能退货啦
1,买前咨询了客服 160买啥码的 建议我买m的 我怕小买了个L的 可还是小的离谱  结果我穿不了 我弟正合适 无语了&hellip;&hellip;这衣服也叫加绒呀？薄的要命 冬天穿会冷死 做工也就那样了.
1,太离谱了上衣大裤子太短。
1,不满意    什么店    一个月了   钱到是收了   衣服没有回来  就是骗钱的还在开店
1,卧槽，半个多月货都不到，还自动确认收货？这特么纯属坑人的！
1,衣服收到，买时害怕布料不好，结果拿到手还是非常满意的
1,好看，不显肚子，显瘦，面料很好，洗了也不掉色，设计不错
1,不错，很喜欢，是我想要的质感，薄薄的，不透，颜色和图片一致，洗了不褪色
-1,一般，只有这么点钱。
1,质量好差 穿一次都起球了
-1,还好，质量一般，不是我想的那样
1,太假了 还起球
-1,一般
1,衣服还行吧袖子有点小
1,前面的白色图案洗一下都粘在一起了，不撕开穿不了，一撕开就破了
